w3mpro,w3sigmpro,w3snr,w3rchi2,w3mag_1,w3mag_2,w3mag_3,w3mag_4,w3mag_5,w3mag_6,w3mag_7,w3mag_8,w3mag_1_w3mag_2,w3mag_2_w3mag_3,w3mag_3_w3mag_4,w3mag_4_w3mag_5,w3mag_5_w3mag_6,w3mag_6_w3mag_7,w3mag_7_w3mag_8,class
7.452,0.019,55.9,1.002,8.85,8.262,7.943,7.775,7.688,7.642,7.619,7.607,0.5879999999999992,0.31900000000000084,0.16799999999999926,0.08700000000000063,0.045999999999999375,0.023000000000000576,0.011999999999999567,real
9.935,0.053,20.6,0.9922,11.372,10.791,10.476,10.313,10.238,10.211,10.205,10.198,0.5809999999999995,0.3149999999999995,0.16300000000000026,0.07500000000000107,0.026999999999999247,0.006000000000000227,0.006999999999999673,real
9.3,0.046,23.4,0.6209,10.766,10.188,9.876,9.708,9.613,9.546,9.487,9.426,0.5779999999999994,0.31200000000000117,0.16799999999999926,0.09500000000000064,0.06700000000000017,0.058999999999999275,0.06099999999999994,real
5.783,0.014,75.2,0.7341,7.238,6.642,6.319,6.139,6.041,5.984,5.947,5.92,0.5960000000000001,0.3230000000000004,0.17999999999999972,0.09799999999999986,0.057000000000000384,0.03699999999999992,0.027000000000000135,real
9.012,0.034,32.1,0.9957,10.473,9.892,9.58,9.41,9.313,9.255,9.218,9.191,0.5810000000000013,0.3119999999999994,0.16999999999999993,0.09699999999999953,0.05799999999999983,0.03700000000000081,0.026999999999999247,real
9.862,0.048,22.4,0.8898,11.262,10.673,10.348,10.161,10.04,9.941,9.823,9.66,0.5890000000000004,0.3249999999999993,0.18700000000000117,0.12100000000000044,0.09899999999999842,0.11800000000000033,0.16300000000000026,real
9.451,0.04,27.1,1.021,10.907,10.366,10.102,9.993,9.971,9.997,10.048,10.121,0.5410000000000004,0.26399999999999935,0.10899999999999999,0.02200000000000024,0.0259999999999998,0.051000000000000156,0.0730000000000004,real
3.591,0.015,72.0,1.172,5.122,4.511,4.18,3.999,3.905,3.856,3.83,3.813,0.6109999999999998,0.3310000000000004,0.1809999999999996,0.0940000000000003,0.04899999999999993,0.0259999999999998,0.016999999999999904,real
7.667,0.018,59.5,1.082,9.079,8.5,8.194,8.042,7.973,7.945,7.939,7.945,0.5790000000000006,0.30599999999999916,0.15200000000000102,0.06899999999999995,0.02799999999999958,0.006000000000000227,0.006000000000000227,real
6.784,0.018,60.6,0.9883,8.238,7.638,7.299,7.088,6.941,6.807,6.657,6.473,0.5999999999999996,0.3389999999999995,0.2110000000000003,0.14700000000000024,0.13399999999999945,0.15000000000000036,0.18400000000000016,real
7.477,0.017,65.7,1.833,8.955,8.356,8.026,7.834,7.72,7.651,7.608,7.58,0.5990000000000002,0.33000000000000007,0.19200000000000017,0.11399999999999988,0.06899999999999995,0.04300000000000015,0.02799999999999958,real
5.56,0.021,51.5,1.982,7.027,6.456,6.163,6.018,5.964,5.966,6.005,6.07,0.5709999999999997,0.29300000000000015,0.14500000000000046,0.05399999999999938,0.0019999999999997797,0.0389999999999997,0.06500000000000039,real
6.894,0.028,38.8,0.5146,8.291,7.7,7.376,7.194,7.087,7.019,6.972,6.933,0.5910000000000002,0.32399999999999984,0.18200000000000038,0.1070000000000002,0.06799999999999962,0.04699999999999971,0.03900000000000059,real
6.051,0.017,62.5,0.4642,7.452,6.854,6.525,6.338,6.23,6.166,6.126,6.1,0.5979999999999999,0.32899999999999974,0.18700000000000028,0.10799999999999965,0.06400000000000006,0.040000000000000036,0.02600000000000069,real
8.937,0.031,35.4,0.9541,10.378,9.789,9.472,9.301,9.213,9.168,9.141,9.123,0.5890000000000004,0.31700000000000017,0.17099999999999937,0.08800000000000097,0.04499999999999993,0.026999999999999247,0.018000000000000682,real
9.073,0.033,32.6,1.044,10.484,9.887,9.558,9.363,9.241,9.154,9.088,9.033,0.5969999999999995,0.3290000000000006,0.19500000000000028,0.12199999999999989,0.08699999999999974,0.06600000000000072,0.054999999999999716,real
9.333,0.036,30.0,1.097,10.771,10.204,9.913,9.775,9.714,9.693,9.697,9.719,0.5670000000000002,0.29100000000000037,0.1379999999999999,0.06099999999999994,0.021000000000000796,0.0039999999999995595,0.02200000000000024,real
9.177,0.032,33.6,1.185,10.585,9.991,9.665,9.483,9.374,9.304,9.256,9.221,0.5940000000000012,0.3260000000000005,0.1819999999999986,0.10899999999999999,0.07000000000000028,0.04800000000000004,0.03500000000000014,real
8.704,0.031,35.1,0.9309,10.123,9.542,9.231,9.066,8.974,8.918,8.881,8.856,0.5809999999999995,0.31099999999999994,0.16499999999999915,0.09200000000000053,0.05600000000000094,0.036999999999999034,0.025000000000000355,real
4.124,0.014,79.0,1.324,5.561,4.968,4.647,4.472,4.378,4.328,4.3,4.284,0.593,0.32099999999999973,0.17499999999999982,0.0940000000000003,0.04999999999999982,0.02800000000000047,0.016000000000000014,real
8.164,0.022,49.8,0.8487,9.574,8.982,8.657,8.472,8.361,8.288,8.237,8.198,0.5920000000000005,0.3249999999999993,0.1850000000000005,0.11099999999999888,0.0730000000000004,0.051000000000000156,0.0389999999999997,real
7.021,0.018,60.4,0.8544,8.432,7.853,7.543,7.381,7.305,7.273,7.266,7.273,0.5790000000000006,0.3099999999999996,0.16199999999999992,0.07600000000000051,0.03200000000000003,0.006999999999999673,0.006999999999999673,real
6.985,0.02,54.0,0.8197,8.451,7.878,7.581,7.436,7.379,7.371,7.393,7.436,0.5730000000000004,0.2969999999999997,0.14500000000000046,0.057000000000000384,0.007999999999999119,0.021999999999999353,0.04300000000000015,real
9.228,0.035,31.2,0.8702,10.649,10.051,9.709,9.511,9.398,9.334,9.293,9.257,0.597999999999999,0.3420000000000005,0.1980000000000004,0.11299999999999955,0.06400000000000006,0.04100000000000037,0.03599999999999959,real
7.17,0.018,61.6,1.13,8.568,7.979,7.655,7.477,7.376,7.314,7.273,7.243,0.5889999999999995,0.32399999999999984,0.17799999999999994,0.10099999999999998,0.06200000000000028,0.04100000000000037,0.02999999999999936,real
9.766,0.09,12.0,0.631,11.18,10.596,10.285,10.128,10.07,10.087,10.164,10.283,0.5839999999999996,0.31099999999999994,0.15700000000000003,0.05799999999999983,0.01699999999999946,0.07699999999999996,0.11899999999999977,real
9.644,0.045,24.2,0.9257,11.07,10.494,10.181,10.017,9.941,9.905,9.87,9.806,0.5760000000000005,0.3130000000000006,0.1639999999999997,0.07599999999999874,0.036000000000001364,0.03500000000000014,0.06400000000000006,real
6.98,0.023,46.7,0.7386,8.308,7.714,7.392,7.218,7.126,7.078,7.054,7.04,0.5939999999999994,0.32200000000000006,0.17400000000000038,0.09199999999999964,0.04800000000000004,0.02400000000000002,0.014000000000000234,real
8.692,0.027,40.4,0.9821,10.099,9.514,9.199,9.032,8.943,8.895,8.865,8.839,0.5850000000000009,0.3149999999999995,0.16699999999999982,0.08900000000000041,0.04800000000000004,0.02999999999999936,0.0259999999999998,real
9.354,0.042,26.1,0.9288,10.797,10.234,9.943,9.789,9.708,9.66,9.625,9.602,0.5630000000000006,0.29100000000000037,0.15399999999999991,0.08099999999999952,0.04800000000000004,0.03500000000000014,0.022999999999999687,real
8.189,0.019,56.6,1.234,9.594,9.017,8.709,8.544,8.457,8.406,8.373,8.346,0.577,0.30799999999999983,0.16499999999999915,0.08699999999999974,0.051000000000000156,0.03300000000000125,0.026999999999999247,real
7.362,0.022,49.3,1.154,8.735,8.102,7.726,7.475,7.286,7.127,6.986,6.856,0.6329999999999991,0.37600000000000033,0.25100000000000033,0.18900000000000006,0.1589999999999998,0.14100000000000001,0.1299999999999999,real
6.854,0.016,66.9,1.141,8.26,7.677,7.363,7.196,7.109,7.063,7.037,7.02,0.5830000000000002,0.31399999999999917,0.1670000000000007,0.08699999999999974,0.04600000000000026,0.0259999999999998,0.017000000000000348,real
11.705,0.344,3.2,0.947,12.065,11.428,11.07,10.865,10.747,10.67,10.633,10.624,0.6369999999999987,0.35800000000000054,0.20500000000000007,0.11800000000000033,0.07699999999999996,0.03700000000000081,0.008999999999998565,real
5.742,0.016,69.7,0.6052,7.174,6.579,6.252,6.065,5.959,5.897,5.86,5.837,0.5950000000000006,0.32699999999999996,0.1869999999999994,0.10600000000000076,0.06199999999999939,0.03699999999999992,0.023000000000000576,real
9.169,0.031,35.0,0.9709,10.549,9.948,9.605,9.383,9.217,9.09,8.998,8.936,0.6009999999999991,0.34299999999999997,0.2220000000000013,0.1659999999999986,0.12700000000000067,0.09200000000000053,0.06199999999999939,real
10.408,0.078,13.9,0.9733,11.86,11.261,10.921,10.716,10.564,10.446,10.372,10.34,0.5990000000000002,0.33999999999999986,0.20500000000000007,0.15199999999999925,0.11800000000000033,0.07399999999999984,0.03200000000000003,real
11.293,0.197,5.5,0.7514,12.616,12.01,11.665,11.415,11.198,11.004,10.806,10.587,0.6059999999999999,0.34500000000000064,0.25,0.21699999999999875,0.19400000000000084,0.1980000000000004,0.21899999999999942,real
8.134,0.024,44.4,1.273,9.485,8.904,8.591,8.424,8.332,8.275,8.231,8.186,0.5809999999999995,0.3130000000000006,0.16699999999999982,0.09199999999999875,0.057000000000000384,0.04400000000000048,0.04499999999999993,real
9.006,0.033,32.8,0.9065,10.428,9.838,9.515,9.337,9.234,9.163,9.104,9.051,0.5900000000000016,0.3229999999999986,0.17800000000000082,0.10299999999999976,0.07099999999999973,0.05900000000000105,0.05299999999999905,real
8.056,0.02,53.0,0.9256,9.471,8.881,8.563,8.387,8.289,8.23,8.191,8.162,0.5899999999999999,0.3179999999999996,0.17600000000000016,0.09800000000000075,0.058999999999999275,0.0389999999999997,0.028999999999999915,real
4.689,0.016,68.9,2.621,6.137,5.535,5.201,5.011,4.901,4.831,4.78,4.734,0.6019999999999994,0.3340000000000005,0.1899999999999995,0.11000000000000032,0.0699999999999994,0.051000000000000156,0.04600000000000026,real
8.272,0.023,46.4,0.9083,9.709,9.127,8.82,8.663,8.579,8.526,8.484,8.443,0.581999999999999,0.3070000000000004,0.15700000000000003,0.08399999999999963,0.053000000000000824,0.041999999999999815,0.04100000000000037,real
7.427,0.018,61.9,1.216,8.846,8.253,7.93,7.752,7.652,7.591,7.548,7.514,0.593,0.3230000000000004,0.17799999999999994,0.09999999999999964,0.06099999999999994,0.04300000000000015,0.03399999999999981,real
8.368,0.023,47.0,1.004,9.81,9.221,8.903,8.732,8.64,8.589,8.562,8.547,0.5890000000000004,0.3179999999999996,0.17100000000000115,0.09199999999999875,0.051000000000000156,0.027000000000001023,0.014999999999998792,real
8.689,0.024,45.2,1.095,10.144,9.567,9.263,9.108,9.038,9.008,8.996,8.997,0.577,0.30400000000000027,0.15499999999999936,0.07000000000000028,0.030000000000001137,0.011999999999998678,9.999999999994458E-4,real
10.319,0.071,15.3,1.06,11.662,11.046,10.706,10.507,10.394,10.346,10.332,10.325,0.6160000000000014,0.33999999999999986,0.19899999999999984,0.11299999999999955,0.04800000000000004,0.013999999999999346,0.0070000000000014495,real
9.13,0.03,35.9,1.016,10.558,9.982,9.674,9.516,9.445,9.417,9.411,9.42,0.5760000000000005,0.30799999999999983,0.15799999999999947,0.07099999999999973,0.02800000000000047,0.006000000000000227,0.009000000000000341,real
6.056,0.015,74.7,2.626,7.489,6.892,6.567,6.383,6.28,6.224,6.192,6.172,0.5969999999999995,0.3250000000000002,0.18400000000000016,0.10299999999999976,0.05600000000000005,0.03200000000000003,0.020000000000000462,real
8.413,0.022,49.4,1.0,9.831,9.247,8.93,8.759,8.671,8.626,8.603,8.59,0.5839999999999996,0.31700000000000017,0.17099999999999937,0.08800000000000097,0.04499999999999993,0.022999999999999687,0.0129999999999999,real
6.852,0.017,62.8,1.084,8.247,7.66,7.341,7.165,7.07,7.017,6.985,6.962,0.5869999999999997,0.31899999999999995,0.17600000000000016,0.09499999999999975,0.052999999999999936,0.03200000000000003,0.023000000000000576,real
8.868,0.051,21.1,0.4823,10.368,9.842,9.617,9.582,9.701,9.991,9.473,9.731,0.5259999999999998,0.22499999999999964,0.03500000000000014,0.11899999999999977,0.28999999999999915,0.5179999999999989,0.2579999999999991,real
8.894,0.029,37.7,1.052,10.343,9.774,9.48,9.334,9.26,9.218,9.192,9.176,0.5690000000000008,0.2939999999999987,0.1460000000000008,0.07399999999999984,0.041999999999999815,0.0259999999999998,0.016000000000000014,real
8.25,0.022,49.6,1.174,9.665,9.091,8.786,8.627,8.545,8.502,8.477,8.46,0.5739999999999998,0.3049999999999997,0.15899999999999892,0.08200000000000074,0.04299999999999926,0.025000000000000355,0.01699999999999946,real
6.907,0.021,52.2,0.8283,8.297,7.723,7.424,7.278,7.217,7.205,7.221,7.253,0.5740000000000007,0.2989999999999995,0.1460000000000008,0.06099999999999994,0.011999999999999567,0.016000000000000014,0.03200000000000003,real
12.307,0.44,2.5,1.066,12.629,11.898,11.446,11.161,10.989,10.894,10.845,10.81,0.7309999999999999,0.45199999999999996,0.28500000000000014,0.17199999999999882,0.09500000000000064,0.04899999999999949,0.03500000000000014,real
9.975,0.057,18.9,0.9823,11.452,10.899,10.626,10.514,10.489,10.502,10.524,10.535,0.5530000000000008,0.2729999999999997,0.1120000000000001,0.02499999999999858,0.0129999999999999,0.021999999999998465,0.011000000000001009,real
10.246,0.068,16.0,0.906,11.67,11.096,10.797,10.649,10.562,10.519,10.49,10.436,0.5739999999999998,0.2989999999999995,0.14800000000000146,0.08699999999999974,0.04299999999999926,0.028999999999999915,0.05400000000000027,real
8.169,0.024,45.9,0.9186,9.588,9.006,8.692,8.522,8.43,8.377,8.345,8.321,0.581999999999999,0.31400000000000006,0.16999999999999993,0.09200000000000053,0.05299999999999905,0.03200000000000003,0.02400000000000091,real
9.223,0.048,22.6,1.01,10.656,10.099,9.821,9.7,9.665,9.679,9.737,9.826,0.5570000000000004,0.27800000000000047,0.12100000000000044,0.03500000000000014,0.014000000000001123,0.05799999999999983,0.08900000000000041,real
10.097,0.06,18.2,0.8992,11.495,10.923,10.606,10.414,10.296,10.22,10.161,10.119,0.5719999999999992,0.31700000000000017,0.19200000000000017,0.11800000000000033,0.07599999999999874,0.05900000000000105,0.041999999999999815,real
10.745,0.107,10.2,0.9226,12.219,11.635,11.321,11.143,11.01,10.896,10.822,10.796,0.5839999999999996,0.31400000000000006,0.17799999999999905,0.1330000000000009,0.11399999999999899,0.07400000000000162,0.0259999999999998,real
8.04,0.019,56.4,1.465,9.42,8.831,8.509,8.33,8.232,8.179,8.152,8.138,0.5890000000000004,0.3219999999999992,0.17900000000000027,0.09800000000000075,0.05299999999999905,0.027000000000001023,0.013999999999999346,real
8.672,0.029,38.0,0.9618,10.08,9.495,9.18,9.013,8.928,8.883,8.863,8.854,0.5850000000000009,0.3149999999999995,0.16699999999999982,0.08499999999999908,0.045000000000001705,0.019999999999999574,0.009000000000000341,real
7.333,0.019,56.3,0.9265,8.759,8.179,7.866,7.702,7.622,7.589,7.58,7.582,0.5800000000000001,0.3130000000000006,0.1639999999999997,0.08000000000000007,0.032999999999999474,0.009000000000000341,0.0019999999999997797,real
7.656,0.017,62.1,0.9475,9.079,8.501,8.194,8.032,7.952,7.916,7.904,7.906,0.5780000000000012,0.3069999999999986,0.1620000000000008,0.08000000000000007,0.03599999999999959,0.012000000000000455,0.0019999999999997797,real
7.937,0.02,55.4,1.121,9.332,8.746,8.426,8.246,8.143,8.081,8.036,7.996,0.5860000000000003,0.3200000000000003,0.17999999999999972,0.10299999999999976,0.062000000000001165,0.04499999999999993,0.03999999999999915,real
9.023,0.03,36.5,1.11,10.447,9.857,9.535,9.358,9.266,9.218,9.19,9.172,0.5899999999999999,0.3219999999999992,0.1769999999999996,0.09200000000000053,0.04800000000000004,0.02800000000000047,0.017999999999998906,real
7.334,0.018,60.6,1.127,8.748,8.173,7.873,7.724,7.656,7.629,7.625,7.633,0.5749999999999993,0.2999999999999998,0.14900000000000002,0.0680000000000005,0.027000000000000135,0.0039999999999995595,0.008000000000000007,real
5.526,0.016,69.2,0.6491,6.934,6.348,6.034,5.863,5.775,5.729,5.705,5.691,0.5860000000000003,0.31400000000000006,0.17099999999999937,0.08800000000000008,0.04600000000000026,0.02400000000000002,0.014000000000000234,real
8.592,0.029,37.3,0.9599,10.009,9.434,9.128,8.97,8.892,8.855,8.833,8.815,0.5750000000000011,0.30599999999999916,0.15799999999999947,0.07800000000000118,0.036999999999999034,0.02200000000000024,0.018000000000000682,real
9.021,0.028,38.3,0.9822,10.426,9.847,9.541,9.385,9.309,9.268,9.238,9.214,0.5790000000000006,0.30599999999999916,0.15600000000000058,0.07600000000000051,0.04099999999999859,0.030000000000001137,0.023999999999999133,real
9.093,0.032,33.9,1.004,10.514,9.909,9.577,9.39,9.285,9.223,9.185,9.165,0.6049999999999986,0.33200000000000074,0.1869999999999994,0.10500000000000043,0.06199999999999939,0.038000000000000256,0.02000000000000135,real
8.855,0.029,37.5,1.056,10.268,9.684,9.366,9.196,9.109,9.066,9.046,9.036,0.5840000000000014,0.3179999999999996,0.16999999999999993,0.08699999999999974,0.04299999999999926,0.02000000000000135,0.009999999999999787,real
7.253,0.021,50.8,0.7095,8.664,8.055,7.708,7.499,7.363,7.264,7.183,7.111,0.609,0.34699999999999953,0.20900000000000052,0.13599999999999923,0.0990000000000002,0.0810000000000004,0.07200000000000006,real
7.235,0.021,52.1,0.8012,8.669,8.098,7.788,7.621,7.533,7.486,7.461,7.445,0.5709999999999997,0.3100000000000005,0.16699999999999982,0.08800000000000008,0.0470000000000006,0.024999999999999467,0.016000000000000014,real
9.086,0.037,29.7,0.964,10.398,9.796,9.47,9.289,9.191,9.136,9.103,9.084,0.6020000000000003,0.32599999999999874,0.18100000000000094,0.09799999999999898,0.05500000000000149,0.032999999999999474,0.019000000000000128,real
5.619,0.016,69.6,1.991,7.026,6.43,6.106,5.923,5.819,5.754,5.708,5.665,0.5960000000000001,0.32399999999999984,0.18299999999999983,0.10400000000000009,0.06500000000000039,0.045999999999999375,0.04300000000000015,real
9.651,0.047,23.2,0.9396,11.065,10.488,10.186,10.018,9.916,9.849,9.791,9.731,0.577,0.3019999999999996,0.16799999999999926,0.10200000000000031,0.06700000000000017,0.05799999999999983,0.0600000000000005,real
8.732,0.033,33.2,0.8377,10.166,9.585,9.274,9.111,9.031,9.001,9.002,9.024,0.5809999999999995,0.3110000000000017,0.16299999999999848,0.08000000000000007,0.030000000000001137,0.0010000000000012221,0.021999999999998465,real
8.025,0.024,44.6,0.9643,9.488,8.904,8.589,8.42,8.329,8.28,8.25,8.226,0.5839999999999996,0.3149999999999995,0.16900000000000048,0.0909999999999993,0.049000000000001265,0.02999999999999936,0.023999999999999133,real
10.261,0.067,16.2,1.036,11.657,11.072,10.767,10.598,10.493,10.425,10.373,10.334,0.5850000000000009,0.3049999999999997,0.1689999999999987,0.10500000000000043,0.06799999999999962,0.05200000000000138,0.0389999999999997,real
9.179,0.032,33.6,0.9878,10.617,10.02,9.698,9.528,9.448,9.416,9.403,9.398,0.5970000000000013,0.3219999999999992,0.16999999999999993,0.08000000000000007,0.03200000000000003,0.0129999999999999,0.005000000000000782,real
4.417,0.015,73.0,0.5548,5.865,5.272,4.953,4.778,4.686,4.636,4.608,4.589,0.593,0.31899999999999995,0.1750000000000007,0.09199999999999964,0.04999999999999982,0.02800000000000047,0.01899999999999924,real
9.355,0.045,24.0,1.046,10.758,10.166,9.83,9.63,9.497,9.392,9.295,9.2,0.5919999999999987,0.3360000000000003,0.1999999999999993,0.1330000000000009,0.10500000000000043,0.09699999999999953,0.09500000000000064,real
9.426,0.039,28.0,0.9785,10.853,10.283,9.984,9.837,9.764,9.724,9.701,9.685,0.5700000000000003,0.2989999999999995,0.14700000000000024,0.0730000000000004,0.03999999999999915,0.022999999999999687,0.016000000000000014,real
5.762,0.015,72.0,1.76,7.261,6.668,6.344,6.165,6.07,6.019,5.991,5.973,0.593,0.32399999999999984,0.17900000000000027,0.09499999999999975,0.051000000000000156,0.02800000000000047,0.017999999999999794,real
6.98,0.023,46.7,0.7386,8.308,7.714,7.392,7.218,7.126,7.078,7.054,7.04,0.5939999999999994,0.32200000000000006,0.17400000000000038,0.09199999999999964,0.04800000000000004,0.02400000000000002,0.014000000000000234,real
9.857,0.056,19.3,1.107,11.317,10.774,10.521,10.443,10.471,10.566,10.701,10.862,0.543000000000001,0.25299999999999834,0.07800000000000118,0.02800000000000047,0.09500000000000064,0.1349999999999998,0.1609999999999996,real
6.357,0.015,71.0,1.553,7.766,7.178,6.859,6.682,6.587,6.536,6.509,6.494,0.5880000000000001,0.31899999999999995,0.1769999999999996,0.09500000000000064,0.051000000000000156,0.026999999999999247,0.015000000000000568,real
9.939,0.056,19.3,1.091,11.445,10.861,10.557,10.402,10.336,10.315,10.309,10.296,0.5839999999999996,0.30400000000000027,0.15500000000000114,0.06599999999999895,0.021000000000000796,0.006000000000000227,0.0129999999999999,real
8.224,0.024,45.6,1.09,9.632,9.033,8.703,8.511,8.392,8.31,8.246,8.191,0.5990000000000002,0.33000000000000007,0.19200000000000017,0.11899999999999977,0.08199999999999896,0.06400000000000006,0.054999999999999716,real
10.378,0.082,13.2,0.8553,11.852,11.288,10.972,10.775,10.615,10.466,10.343,10.272,0.5640000000000001,0.3160000000000007,0.19699999999999918,0.16000000000000014,0.1490000000000009,0.12299999999999933,0.07099999999999973,real
8.461,0.027,40.7,0.7535,9.887,9.303,8.988,8.821,8.732,8.685,8.655,8.634,0.5839999999999996,0.3150000000000013,0.16699999999999982,0.08900000000000041,0.04699999999999882,0.030000000000001137,0.02099999999999902,real
8.467,0.029,37.8,1.355,9.986,9.461,9.24,9.213,9.339,9.633,9.201,9.52,0.5250000000000004,0.22100000000000009,0.027000000000001023,0.12600000000000122,0.2939999999999987,0.4319999999999986,0.31899999999999906,real
8.622,0.025,43.7,0.9535,10.057,9.478,9.171,9.011,8.933,8.898,8.881,8.876,0.5790000000000006,0.3070000000000004,0.16000000000000014,0.0779999999999994,0.03500000000000014,0.01699999999999946,0.005000000000000782,real
7.759,0.034,32.1,1.188,9.15,8.567,8.26,8.115,8.07,8.078,8.092,8.069,0.5830000000000002,0.3070000000000004,0.14499999999999957,0.04499999999999993,0.007999999999999119,0.014000000000001123,0.022999999999999687,real
12.304,0.484,2.2,0.8611,12.171,11.444,11.067,10.899,10.839,10.823,10.847,10.898,0.7269999999999985,0.37700000000000067,0.16800000000000104,0.05999999999999872,0.016000000000000014,0.023999999999999133,0.051000000000000156,real
6.98,0.023,46.7,0.7386,8.308,7.714,7.392,7.218,7.126,7.078,7.054,7.04,0.5939999999999994,0.32200000000000006,0.17400000000000038,0.09199999999999964,0.04800000000000004,0.02400000000000002,0.014000000000000234,real
6.549,0.022,50.1,0.888,7.979,7.362,7.007,6.783,6.63,6.51,6.409,6.319,0.617,0.3550000000000004,0.2239999999999993,0.15300000000000047,0.1200000000000001,0.10099999999999998,0.08999999999999986,real
9.333,0.036,30.0,1.097,10.771,10.204,9.913,9.775,9.714,9.693,9.697,9.719,0.5670000000000002,0.29100000000000037,0.1379999999999999,0.06099999999999994,0.021000000000000796,0.0039999999999995595,0.02200000000000024,real
6.548,0.017,64.8,0.8213,7.963,7.379,7.062,6.887,6.795,6.747,6.722,6.706,0.5840000000000005,0.3169999999999993,0.1750000000000007,0.09199999999999964,0.04800000000000004,0.024999999999999467,0.016000000000000014,real
7.002,0.016,67.4,2.068,8.39,7.806,7.491,7.322,7.233,7.186,7.158,7.14,0.5840000000000005,0.3150000000000004,0.1689999999999996,0.08900000000000041,0.04699999999999971,0.02799999999999958,0.018000000000000682,real
9.559,0.043,25.2,2.328,10.814,10.17,9.835,9.658,9.57,9.532,9.512,9.491,0.6440000000000001,0.3349999999999991,0.17700000000000138,0.08799999999999919,0.038000000000000256,0.019999999999999574,0.021000000000000796,real
7.156,0.019,57.6,1.034,8.581,7.999,7.686,7.523,7.438,7.392,7.366,7.348,0.5819999999999999,0.3129999999999997,0.16300000000000026,0.08499999999999996,0.045999999999999375,0.02600000000000069,0.017999999999999794,real
7.664,0.019,57.5,0.9341,9.076,8.487,8.167,7.994,7.898,7.842,7.805,7.775,0.5890000000000004,0.3200000000000003,0.17300000000000004,0.09600000000000009,0.05600000000000005,0.03699999999999992,0.02999999999999936,real
9.336,0.038,28.2,1.054,10.682,10.058,9.696,9.472,9.315,9.176,9.039,8.913,0.6240000000000006,0.3620000000000001,0.2240000000000002,0.15700000000000003,0.13899999999999935,0.13700000000000045,0.12599999999999945,real
8.466,0.038,28.4,0.8161,9.92,9.384,9.138,9.074,9.13,9.276,8.544,8.556,0.5359999999999996,0.24600000000000044,0.06400000000000006,0.05600000000000094,0.14599999999999902,0.7319999999999993,0.011999999999998678,real
8.868,0.051,21.1,0.4823,10.368,9.842,9.617,9.582,9.701,9.991,9.473,9.731,0.5259999999999998,0.22499999999999964,0.03500000000000014,0.11899999999999977,0.28999999999999915,0.5179999999999989,0.2579999999999991,real
6.987,0.017,63.0,0.9016,8.406,7.827,7.519,7.359,7.278,7.238,7.219,7.209,0.5790000000000006,0.30799999999999983,0.16000000000000014,0.0810000000000004,0.03999999999999915,0.019000000000000128,0.010000000000000675,real
9.796,0.045,24.4,1.037,11.176,10.573,10.242,10.05,9.932,9.85,9.783,9.715,0.6029999999999998,0.3309999999999995,0.19200000000000017,0.11800000000000033,0.08200000000000074,0.06700000000000017,0.06799999999999962,real
8.421,0.026,42.3,1.15,9.844,9.262,8.949,8.786,8.701,8.654,8.632,8.625,0.581999999999999,0.3130000000000006,0.16300000000000026,0.08499999999999908,0.0470000000000006,0.02200000000000024,0.006999999999999673,real
8.597,0.027,39.9,0.9406,10.02,9.441,9.134,8.98,8.908,8.871,8.845,8.819,0.5789999999999988,0.3070000000000004,0.15399999999999991,0.07200000000000095,0.036999999999999034,0.0259999999999998,0.0259999999999998,real
8.075,0.02,53.7,1.043,9.496,8.893,8.556,8.358,8.239,8.164,8.115,8.083,0.6029999999999998,0.3370000000000015,0.19799999999999862,0.11899999999999977,0.07500000000000107,0.04899999999999949,0.03200000000000003,real
9.155,0.032,33.6,0.956,10.579,10.002,9.688,9.518,9.423,9.362,9.325,9.299,0.577,0.31400000000000006,0.16999999999999993,0.09500000000000064,0.06099999999999994,0.03700000000000081,0.0259999999999998,real
7.166,0.018,61.2,1.091,8.611,8.02,7.692,7.506,7.4,7.337,7.299,7.272,0.5910000000000011,0.3279999999999994,0.18599999999999994,0.10599999999999987,0.06300000000000061,0.03799999999999937,0.027000000000000135,real
9.3,0.046,23.4,0.6209,10.766,10.188,9.876,9.708,9.613,9.546,9.487,9.426,0.5779999999999994,0.31200000000000117,0.16799999999999926,0.09500000000000064,0.06700000000000017,0.058999999999999275,0.06099999999999994,real
6.611,0.016,66.4,3.757,8.044,7.399,7.015,6.772,6.609,6.491,6.402,6.331,0.6450000000000005,0.38400000000000034,0.24299999999999944,0.16300000000000026,0.11800000000000033,0.08899999999999952,0.07099999999999973,real
4.123,0.014,78.0,3.9,5.665,5.061,4.726,4.53,4.414,4.338,4.277,4.207,0.6040000000000001,0.33499999999999996,0.19599999999999973,0.11600000000000055,0.07599999999999962,0.06099999999999994,0.07000000000000028,real
8.556,0.03,36.2,1.086,10.005,9.438,9.145,9.008,8.953,8.936,8.937,8.944,0.5670000000000002,0.29300000000000104,0.13700000000000045,0.054999999999999716,0.01699999999999946,9.999999999994458E-4,0.0070000000000014495,real
11.471,0.217,5.0,0.9199,12.908,12.313,12.001,11.889,11.906,12.028,11.454,11.504,0.5949999999999989,0.31200000000000117,0.1120000000000001,0.017000000000001236,0.12199999999999989,0.5739999999999998,0.049999999999998934,real
8.901,0.033,32.9,0.8977,10.319,9.726,9.401,9.219,9.119,9.066,9.044,9.037,0.593,0.32500000000000107,0.18200000000000038,0.09999999999999964,0.05299999999999905,0.02200000000000024,0.006999999999999673,real
